booking_date,value_date,amount,currency,counterparty,memo,reference,balance
2026-04-16,2026-04-16,1115.15,CHF,Throughput Vendor 35 AG,Throughput payment 2115,THR-2115,52115.15
2026-04-17,2026-04-17,-156.16,CHF,Throughput Vendor 36 AG,Throughput payment 2116,THR-2116,52116.16
2026-04-18,2026-04-18,-157.17,CHF,Throughput Vendor 37 AG,Throughput payment 2117,THR-2117,52117.17
2026-04-19,2026-04-19,-158.18,CHF,Throughput Vendor 38 AG,Throughput payment 2118,THR-2118,52118.18
2026-04-20,2026-04-20,-159.19,CHF,Throughput Vendor 39 AG,Throughput payment 2119,THR-2119,52119.19
2026-04-21,2026-04-21,1120.20,CHF,Throughput Vendor 40 AG,Throughput payment 2120,THR-2120,52120.20
2026-04-22,2026-04-22,-161.21,CHF,Throughput Vendor 41 AG,Throughput payment 2121,THR-2121,52121.21
2026-04-23,2026-04-23,-162.22,CHF,Throughput Vendor 42 AG,Throughput payment 2122,THR-2122,52122.22
2026-04-24,2026-04-24,-163.23,CHF,Throughput Vendor 43 AG,Throughput payment 2123,THR-2123,52123.23
2026-04-25,2026-04-25,-164.24,CHF,Throughput Vendor 44 AG,Throughput payment 2124,THR-2124,52124.24
2026-04-26,2026-04-26,1125.25,CHF,Throughput Vendor 45 AG,Throughput payment 2125,THR-2125,52125.25
2026-04-27,2026-04-27,-166.26,CHF,Throughput Vendor 46 AG,Throughput payment 2126,THR-2126,52126.26
2026-04-28,2026-04-28,-167.27,CHF,Throughput Vendor 47 AG,Throughput payment 2127,THR-2127,52127.27
2026-05-01,2026-05-01,-168.28,CHF,Throughput Vendor 48 AG,Throughput payment 2128,THR-2128,52128.28
2026-05-02,2026-05-02,-169.29,CHF,Throughput Vendor 49 AG,Throughput payment 2129,THR-2129,52129.29
2026-05-03,2026-05-03,1130.30,CHF,Throughput Vendor 50 AG,Throughput payment 2130,THR-2130,52130.30
2026-05-04,2026-05-04,-171.31,CHF,Throughput Vendor 51 AG,Throughput payment 2131,THR-2131,52131.31
2026-05-05,2026-05-05,-172.32,CHF,Throughput Vendor 52 AG,Throughput payment 2132,THR-2132,52132.32
2026-05-06,2026-05-06,-173.33,CHF,Throughput Vendor 53 AG,Throughput payment 2133,THR-2133,52133.33
2026-05-07,2026-05-07,-174.34,CHF,Throughput Vendor 54 AG,Throughput payment 2134,THR-2134,52134.34
2026-05-08,2026-05-08,1135.35,CHF,Throughput Vendor 55 AG,Throughput payment 2135,THR-2135,52135.35
2026-05-09,2026-05-09,-176.36,CHF,Throughput Vendor 56 AG,Throughput payment 2136,THR-2136,52136.36
2026-05-10,2026-05-10,-177.37,CHF,Throughput Vendor 57 AG,Throughput payment 2137,THR-2137,52137.37
2026-05-11,2026-05-11,-178.38,CHF,Throughput Vendor 58 AG,Throughput payment 2138,THR-2138,52138.38
2026-05-12,2026-05-12,-179.39,CHF,Throughput Vendor 59 AG,Throughput payment 2139,THR-2139,52139.39
2026-05-13,2026-05-13,1140.40,CHF,Throughput Vendor 60 AG,Throughput payment 2140,THR-2140,52140.40
2026-05-14,2026-05-14,-181.41,CHF,Throughput Vendor 61 AG,Throughput payment 2141,THR-2141,52141.41
2026-05-15,2026-05-15,-182.42,CHF,Throughput Vendor 62 AG,Throughput payment 2142,THR-2142,52142.42
2026-05-16,2026-05-16,-183.43,CHF,Throughput Vendor 63 AG,Throughput payment 2143,THR-2143,52143.43
2026-05-17,2026-05-17,-184.44,CHF,Throughput Vendor 64 AG,Throughput payment 2144,THR-2144,52144.44
2026-05-18,2026-05-18,1145.45,CHF,Throughput Vendor 65 AG,Throughput payment 2145,THR-2145,52145.45
2026-05-19,2026-05-19,-186.46,CHF,Throughput Vendor 66 AG,Throughput payment 2146,THR-2146,52146.46
2026-05-20,2026-05-20,-187.47,CHF,Throughput Vendor 67 AG,Throughput payment 2147,THR-2147,52147.47
2026-05-21,2026-05-21,-188.48,CHF,Throughput Vendor 68 AG,Throughput payment 2148,THR-2148,52148.48
2026-05-22,2026-05-22,-189.49,CHF,Throughput Vendor 69 AG,Throughput payment 2149,THR-2149,52149.49
2026-05-23,2026-05-23,1150.50,CHF,Throughput Vendor 70 AG,Throughput payment 2150,THR-2150,52150.50
2026-05-24,2026-05-24,-191.51,CHF,Throughput Vendor 71 AG,Throughput payment 2151,THR-2151,52151.51
2026-05-25,2026-05-25,-192.52,CHF,Throughput Vendor 72 AG,Throughput payment 2152,THR-2152,52152.52
2026-05-26,2026-05-26,-193.53,CHF,Throughput Vendor 73 AG,Throughput payment 2153,THR-2153,52153.53
2026-05-27,2026-05-27,-194.54,CHF,Throughput Vendor 74 AG,Throughput payment 2154,THR-2154,52154.54
2026-05-28,2026-05-28,1155.55,CHF,Throughput Vendor 75 AG,Throughput payment 2155,THR-2155,52155.55
2026-06-01,2026-06-01,-196.56,CHF,Throughput Vendor 76 AG,Throughput payment 2156,THR-2156,52156.56
2026-06-02,2026-06-02,-197.57,CHF,Throughput Vendor 77 AG,Throughput payment 2157,THR-2157,52157.57
2026-06-03,2026-06-03,-198.58,CHF,Throughput Vendor 78 AG,Throughput payment 2158,THR-2158,52158.58
2026-06-04,2026-06-04,-199.59,CHF,Throughput Vendor 79 AG,Throughput payment 2159,THR-2159,52159.59
2026-06-05,2026-06-05,1160.60,CHF,Throughput Vendor 0 AG,Throughput payment 2160,THR-2160,52160.60
2026-06-06,2026-06-06,-21.61,CHF,Throughput Vendor 1 AG,Throughput payment 2161,THR-2161,52161.61
2026-06-07,2026-06-07,-22.62,CHF,Throughput Vendor 2 AG,Throughput payment 2162,THR-2162,52162.62
2026-06-08,2026-06-08,-23.63,CHF,Throughput Vendor 3 AG,Throughput payment 2163,THR-2163,52163.63
2026-06-09,2026-06-09,-24.64,CHF,Throughput Vendor 4 AG,Throughput payment 2164,THR-2164,52164.64
2026-06-10,2026-06-10,1165.65,CHF,Throughput Vendor 5 AG,Throughput payment 2165,THR-2165,52165.65
2026-06-11,2026-06-11,-26.66,CHF,Throughput Vendor 6 AG,Throughput payment 2166,THR-2166,52166.66
2026-06-12,2026-06-12,-27.67,CHF,Throughput Vendor 7 AG,Throughput payment 2167,THR-2167,52167.67
2026-06-13,2026-06-13,-28.68,CHF,Throughput Vendor 8 AG,Throughput payment 2168,THR-2168,52168.68
2026-06-14,2026-06-14,-29.69,CHF,Throughput Vendor 9 AG,Throughput payment 2169,THR-2169,52169.69
2026-06-15,2026-06-15,1170.70,CHF,Throughput Vendor 10 AG,Throughput payment 2170,THR-2170,52170.70
2026-06-16,2026-06-16,-31.71,CHF,Throughput Vendor 11 AG,Throughput payment 2171,THR-2171,52171.71
2026-06-17,2026-06-17,-32.72,CHF,Throughput Vendor 12 AG,Throughput payment 2172,THR-2172,52172.72
2026-06-18,2026-06-18,-33.73,CHF,Throughput Vendor 13 AG,Throughput payment 2173,THR-2173,52173.73
2026-06-19,2026-06-19,-34.74,CHF,Throughput Vendor 14 AG,Throughput payment 2174,THR-2174,52174.74
2026-06-20,2026-06-20,1175.75,CHF,Throughput Vendor 15 AG,Throughput payment 2175,THR-2175,52175.75
2026-06-21,2026-06-21,-36.76,CHF,Throughput Vendor 16 AG,Throughput payment 2176,THR-2176,52176.76
2026-06-22,2026-06-22,-37.77,CHF,Throughput Vendor 17 AG,Throughput payment 2177,THR-2177,52177.77
2026-06-23,2026-06-23,-38.78,CHF,Throughput Vendor 18 AG,Throughput payment 2178,THR-2178,52178.78
2026-06-24,2026-06-24,-39.79,CHF,Throughput Vendor 19 AG,Throughput payment 2179,THR-2179,52179.79
2026-06-25,2026-06-25,1180.80,CHF,Throughput Vendor 20 AG,Throughput payment 2180,THR-2180,52180.80
2026-06-26,2026-06-26,-41.81,CHF,Throughput Vendor 21 AG,Throughput payment 2181,THR-2181,52181.81
2026-06-27,2026-06-27,-42.82,CHF,Throughput Vendor 22 AG,Throughput payment 2182,THR-2182,52182.82
2026-06-28,2026-06-28,-43.83,CHF,Throughput Vendor 23 AG,Throughput payment 2183,THR-2183,52183.83
2026-07-01,2026-07-01,-44.84,CHF,Throughput Vendor 24 AG,Throughput payment 2184,THR-2184,52184.84
2026-07-02,2026-07-02,1185.85,CHF,Throughput Vendor 25 AG,Throughput payment 2185,THR-2185,52185.85
2026-07-03,2026-07-03,-46.86,CHF,Throughput Vendor 26 AG,Throughput payment 2186,THR-2186,52186.86
2026-07-04,2026-07-04,-47.87,CHF,Throughput Vendor 27 AG,Throughput payment 2187,THR-2187,52187.87
2026-07-05,2026-07-05,-48.88,CHF,Throughput Vendor 28 AG,Throughput payment 2188,THR-2188,52188.88
2026-07-06,2026-07-06,-49.89,CHF,Throughput Vendor 29 AG,Throughput payment 2189,THR-2189,52189.89
2026-07-07,2026-07-07,1190.90,CHF,Throughput Vendor 30 AG,Throughput payment 2190,THR-2190,52190.90
2026-07-08,2026-07-08,-51.91,CHF,Throughput Vendor 31 AG,Throughput payment 2191,THR-2191,52191.91
2026-07-09,2026-07-09,-52.92,CHF,Throughput Vendor 32 AG,Throughput payment 2192,THR-2192,52192.92
2026-07-10,2026-07-10,-53.93,CHF,Throughput Vendor 33 AG,Throughput payment 2193,THR-2193,52193.93
2026-07-11,2026-07-11,-54.94,CHF,Throughput Vendor 34 AG,Throughput payment 2194,THR-2194,52194.94
2026-07-12,2026-07-12,1195.95,CHF,Throughput Vendor 35 AG,Throughput payment 2195,THR-2195,52195.95
2026-07-13,2026-07-13,-56.96,CHF,Throughput Vendor 36 AG,Throughput payment 2196,THR-2196,52196.96
2026-07-14,2026-07-14,-57.97,CHF,Throughput Vendor 37 AG,Throughput payment 2197,THR-2197,52197.97
2026-07-15,2026-07-15,-58.98,CHF,Throughput Vendor 38 AG,Throughput payment 2198,THR-2198,52198.98
2026-07-16,2026-07-16,-59.99,CHF,Throughput Vendor 39 AG,Throughput payment 2199,THR-2199,52199.99
2026-07-17,2026-07-17,1200.00,CHF,Throughput Vendor 40 AG,Throughput payment 2200,THR-2200,52200.00
2026-07-18,2026-07-18,-61.01,CHF,Throughput Vendor 41 AG,Throughput payment 2201,THR-2201,52201.01
2026-07-19,2026-07-19,-62.02,CHF,Throughput Vendor 42 AG,Throughput payment 2202,THR-2202,52202.02
2026-07-20,2026-07-20,-63.03,CHF,Throughput Vendor 43 AG,Throughput payment 2203,THR-2203,52203.03
2026-07-21,2026-07-21,-64.04,CHF,Throughput Vendor 44 AG,Throughput payment 2204,THR-2204,52204.04
2026-07-22,2026-07-22,1205.05,CHF,Throughput Vendor 45 AG,Throughput payment 2205,THR-2205,52205.05
2026-07-23,2026-07-23,-66.06,CHF,Throughput Vendor 46 AG,Throughput payment 2206,THR-2206,52206.06
2026-07-24,2026-07-24,-67.07,CHF,Throughput Vendor 47 AG,Throughput payment 2207,THR-2207,52207.07
2026-07-25,2026-07-25,-68.08,CHF,Throughput Vendor 48 AG,Throughput payment 2208,THR-2208,52208.08
2026-07-26,2026-07-26,-69.09,CHF,Throughput Vendor 49 AG,Throughput payment 2209,THR-2209,52209.09
2026-07-27,2026-07-27,1210.10,CHF,Throughput Vendor 50 AG,Throughput payment 2210,THR-2210,52210.10
2026-07-28,2026-07-28,-71.11,CHF,Throughput Vendor 51 AG,Throughput payment 2211,THR-2211,52211.11
2026-08-01,2026-08-01,-72.12,CHF,Throughput Vendor 52 AG,Throughput payment 2212,THR-2212,52212.12
2026-08-02,2026-08-02,-73.13,CHF,Throughput Vendor 53 AG,Throughput payment 2213,THR-2213,52213.13
2026-08-03,2026-08-03,-74.14,CHF,Throughput Vendor 54 AG,Throughput payment 2214,THR-2214,52214.14
2026-08-04,2026-08-04,1215.15,CHF,Throughput Vendor 55 AG,Throughput payment 2215,THR-2215,52215.15
2026-08-05,2026-08-05,-76.16,CHF,Throughput Vendor 56 AG,Throughput payment 2216,THR-2216,52216.16
2026-08-06,2026-08-06,-77.17,CHF,Throughput Vendor 57 AG,Throughput payment 2217,THR-2217,52217.17
2026-08-07,2026-08-07,-78.18,CHF,Throughput Vendor 58 AG,Throughput payment 2218,THR-2218,52218.18
2026-08-08,2026-08-08,-79.19,CHF,Throughput Vendor 59 AG,Throughput payment 2219,THR-2219,52219.19
2026-08-09,2026-08-09,1220.20,CHF,Throughput Vendor 60 AG,Throughput payment 2220,THR-2220,52220.20
2026-08-10,2026-08-10,-81.21,CHF,Throughput Vendor 61 AG,Throughput payment 2221,THR-2221,52221.21
2026-08-11,2026-08-11,-82.22,CHF,Throughput Vendor 62 AG,Throughput payment 2222,THR-2222,52222.22
2026-08-12,2026-08-12,-83.23,CHF,Throughput Vendor 63 AG,Throughput payment 2223,THR-2223,52223.23
2026-08-13,2026-08-13,-84.24,CHF,Throughput Vendor 64 AG,Throughput payment 2224,THR-2224,52224.24
2026-08-14,2026-08-14,1225.25,CHF,Throughput Vendor 65 AG,Throughput payment 2225,THR-2225,52225.25
2026-08-15,2026-08-15,-86.26,CHF,Throughput Vendor 66 AG,Throughput payment 2226,THR-2226,52226.26
2026-08-16,2026-08-16,-87.27,CHF,Throughput Vendor 67 AG,Throughput payment 2227,THR-2227,52227.27
2026-08-17,2026-08-17,-88.28,CHF,Throughput Vendor 68 AG,Throughput payment 2228,THR-2228,52228.28
2026-08-18,2026-08-18,-89.29,CHF,Throughput Vendor 69 AG,Throughput payment 2229,THR-2229,52229.29
2026-08-19,2026-08-19,1230.30,CHF,Throughput Vendor 70 AG,Throughput payment 2230,THR-2230,52230.30
2026-08-20,2026-08-20,-91.31,CHF,Throughput Vendor 71 AG,Throughput payment 2231,THR-2231,52231.31
2026-08-21,2026-08-21,-92.32,CHF,Throughput Vendor 72 AG,Throughput payment 2232,THR-2232,52232.32
2026-08-22,2026-08-22,-93.33,CHF,Throughput Vendor 73 AG,Throughput payment 2233,THR-2233,52233.33
2026-08-23,2026-08-23,-94.34,CHF,Throughput Vendor 74 AG,Throughput payment 2234,THR-2234,52234.34
2026-08-24,2026-08-24,1235.35,CHF,Throughput Vendor 75 AG,Throughput payment 2235,THR-2235,52235.35
2026-08-25,2026-08-25,-96.36,CHF,Throughput Vendor 76 AG,Throughput payment 2236,THR-2236,52236.36
2026-08-26,2026-08-26,-97.37,CHF,Throughput Vendor 77 AG,Throughput payment 2237,THR-2237,52237.37
2026-08-27,2026-08-27,-98.38,CHF,Throughput Vendor 78 AG,Throughput payment 2238,THR-2238,52238.38
2026-08-28,2026-08-28,-99.39,CHF,Throughput Vendor 79 AG,Throughput payment 2239,THR-2239,52239.39
2026-09-01,2026-09-01,1240.40,CHF,Throughput Vendor 0 AG,Throughput payment 2240,THR-2240,52240.40
2026-09-02,2026-09-02,-101.41,CHF,Throughput Vendor 1 AG,Throughput payment 2241,THR-2241,52241.41
2026-09-03,2026-09-03,-102.42,CHF,Throughput Vendor 2 AG,Throughput payment 2242,THR-2242,52242.42
2026-09-04,2026-09-04,-103.43,CHF,Throughput Vendor 3 AG,Throughput payment 2243,THR-2243,52243.43
2026-09-05,2026-09-05,-104.44,CHF,Throughput Vendor 4 AG,Throughput payment 2244,THR-2244,52244.44
2026-09-06,2026-09-06,1245.45,CHF,Throughput Vendor 5 AG,Throughput payment 2245,THR-2245,52245.45
2026-09-07,2026-09-07,-106.46,CHF,Throughput Vendor 6 AG,Throughput payment 2246,THR-2246,52246.46
2026-09-08,2026-09-08,-107.47,CHF,Throughput Vendor 7 AG,Throughput payment 2247,THR-2247,52247.47
2026-09-09,2026-09-09,-108.48,CHF,Throughput Vendor 8 AG,Throughput payment 2248,THR-2248,52248.48
2026-09-10,2026-09-10,-109.49,CHF,Throughput Vendor 9 AG,Throughput payment 2249,THR-2249,52249.49
2026-09-11,2026-09-11,1000.50,CHF,Throughput Vendor 10 AG,Throughput payment 2250,THR-2250,52250.50
2026-09-12,2026-09-12,-111.51,CHF,Throughput Vendor 11 AG,Throughput payment 2251,THR-2251,52251.51
2026-09-13,2026-09-13,-112.52,CHF,Throughput Vendor 12 AG,Throughput payment 2252,THR-2252,52252.52
2026-09-14,2026-09-14,-113.53,CHF,Throughput Vendor 13 AG,Throughput payment 2253,THR-2253,52253.53
2026-09-15,2026-09-15,-114.54,CHF,Throughput Vendor 14 AG,Throughput payment 2254,THR-2254,52254.54
2026-09-16,2026-09-16,1005.55,CHF,Throughput Vendor 15 AG,Throughput payment 2255,THR-2255,52255.55
2026-09-17,2026-09-17,-116.56,CHF,Throughput Vendor 16 AG,Throughput payment 2256,THR-2256,52256.56
2026-09-18,2026-09-18,-117.57,CHF,Throughput Vendor 17 AG,Throughput payment 2257,THR-2257,52257.57
2026-09-19,2026-09-19,-118.58,CHF,Throughput Vendor 18 AG,Throughput payment 2258,THR-2258,52258.58
2026-09-20,2026-09-20,-119.59,CHF,Throughput Vendor 19 AG,Throughput payment 2259,THR-2259,52259.59
2026-09-21,2026-09-21,1010.60,CHF,Throughput Vendor 20 AG,Throughput payment 2260,THR-2260,52260.60
2026-09-22,2026-09-22,-121.61,CHF,Throughput Vendor 21 AG,Throughput payment 2261,THR-2261,52261.61
2026-09-23,2026-09-23,-122.62,CHF,Throughput Vendor 22 AG,Throughput payment 2262,THR-2262,52262.62
2026-09-24,2026-09-24,-123.63,CHF,Throughput Vendor 23 AG,Throughput payment 2263,THR-2263,52263.63
2026-09-25,2026-09-25,-124.64,CHF,Throughput Vendor 24 AG,Throughput payment 2264,THR-2264,52264.64
2026-09-26,2026-09-26,1015.65,CHF,Throughput Vendor 25 AG,Throughput payment 2265,THR-2265,52265.65
2026-09-27,2026-09-27,-126.66,CHF,Throughput Vendor 26 AG,Throughput payment 2266,THR-2266,52266.66
2026-09-28,2026-09-28,-127.67,CHF,Throughput Vendor 27 AG,Throughput payment 2267,THR-2267,52267.67
2026-10-01,2026-10-01,-128.68,CHF,Throughput Vendor 28 AG,Throughput payment 2268,THR-2268,52268.68
2026-10-02,2026-10-02,-129.69,CHF,Throughput Vendor 29 AG,Throughput payment 2269,THR-2269,52269.69
2026-10-03,2026-10-03,1020.70,CHF,Throughput Vendor 30 AG,Throughput payment 2270,THR-2270,52270.70
2026-10-04,2026-10-04,-131.71,CHF,Throughput Vendor 31 AG,Throughput payment 2271,THR-2271,52271.71
2026-10-05,2026-10-05,-132.72,CHF,Throughput Vendor 32 AG,Throughput payment 2272,THR-2272,52272.72
2026-10-06,2026-10-06,-133.73,CHF,Throughput Vendor 33 AG,Throughput payment 2273,THR-2273,52273.73
2026-10-07,2026-10-07,-134.74,CHF,Throughput Vendor 34 AG,Throughput payment 2274,THR-2274,52274.74
2026-10-08,2026-10-08,1025.75,CHF,Throughput Vendor 35 AG,Throughput payment 2275,THR-2275,52275.75
2026-10-09,2026-10-09,-136.76,CHF,Throughput Vendor 36 AG,Throughput payment 2276,THR-2276,52276.76
2026-10-10,2026-10-10,-137.77,CHF,Throughput Vendor 37 AG,Throughput payment 2277,THR-2277,52277.77
2026-10-11,2026-10-11,-138.78,CHF,Throughput Vendor 38 AG,Throughput payment 2278,THR-2278,52278.78
2026-10-12,2026-10-12,-139.79,CHF,Throughput Vendor 39 AG,Throughput payment 2279,THR-2279,52279.79
2026-10-13,2026-10-13,1030.80,CHF,Throughput Vendor 40 AG,Throughput payment 2280,THR-2280,52280.80
2026-10-14,2026-10-14,-141.81,CHF,Throughput Vendor 41 AG,Throughput payment 2281,THR-2281,52281.81
2026-10-15,2026-10-15,-142.82,CHF,Throughput Vendor 42 AG,Throughput payment 2282,THR-2282,52282.82
2026-10-16,2026-10-16,-143.83,CHF,Throughput Vendor 43 AG,Throughput payment 2283,THR-2283,52283.83
2026-10-17,2026-10-17,-144.84,CHF,Throughput Vendor 44 AG,Throughput payment 2284,THR-2284,52284.84
2026-10-18,2026-10-18,1035.85,CHF,Throughput Vendor 45 AG,Throughput payment 2285,THR-2285,52285.85
2026-10-19,2026-10-19,-146.86,CHF,Throughput Vendor 46 AG,Throughput payment 2286,THR-2286,52286.86
2026-10-20,2026-10-20,-147.87,CHF,Throughput Vendor 47 AG,Throughput payment 2287,THR-2287,52287.87
2026-10-21,2026-10-21,-148.88,CHF,Throughput Vendor 48 AG,Throughput payment 2288,THR-2288,52288.88
2026-10-22,2026-10-22,-149.89,CHF,Throughput Vendor 49 AG,Throughput payment 2289,THR-2289,52289.89
2026-10-23,2026-10-23,1040.90,CHF,Throughput Vendor 50 AG,Throughput payment 2290,THR-2290,52290.90
2026-10-24,2026-10-24,-151.91,CHF,Throughput Vendor 51 AG,Throughput payment 2291,THR-2291,52291.91
2026-10-25,2026-10-25,-152.92,CHF,Throughput Vendor 52 AG,Throughput payment 2292,THR-2292,52292.92
2026-10-26,2026-10-26,-153.93,CHF,Throughput Vendor 53 AG,Throughput payment 2293,THR-2293,52293.93
2026-10-27,2026-10-27,-154.94,CHF,Throughput Vendor 54 AG,Throughput payment 2294,THR-2294,52294.94
2026-10-28,2026-10-28,1045.95,CHF,Throughput Vendor 55 AG,Throughput payment 2295,THR-2295,52295.95
2026-11-01,2026-11-01,-156.96,CHF,Throughput Vendor 56 AG,Throughput payment 2296,THR-2296,52296.96
2026-11-02,2026-11-02,-157.97,CHF,Throughput Vendor 57 AG,Throughput payment 2297,THR-2297,52297.97
2026-11-03,2026-11-03,-158.98,CHF,Throughput Vendor 58 AG,Throughput payment 2298,THR-2298,52298.98
2026-11-04,2026-11-04,-159.99,CHF,Throughput Vendor 59 AG,Throughput payment 2299,THR-2299,52299.99
2026-11-05,2026-11-05,1050.00,CHF,Throughput Vendor 60 AG,Throughput payment 2300,THR-2300,52300.00
2026-11-06,2026-11-06,-161.01,CHF,Throughput Vendor 61 AG,Throughput payment 2301,THR-2301,52301.01
2026-11-07,2026-11-07,-162.02,CHF,Throughput Vendor 62 AG,Throughput payment 2302,THR-2302,52302.02
2026-11-08,2026-11-08,-163.03,CHF,Throughput Vendor 63 AG,Throughput payment 2303,THR-2303,52303.03
2026-11-09,2026-11-09,-164.04,CHF,Throughput Vendor 64 AG,Throughput payment 2304,THR-2304,52304.04
2026-11-10,2026-11-10,1055.05,CHF,Throughput Vendor 65 AG,Throughput payment 2305,THR-2305,52305.05
2026-11-11,2026-11-11,-166.06,CHF,Throughput Vendor 66 AG,Throughput payment 2306,THR-2306,52306.06
2026-11-12,2026-11-12,-167.07,CHF,Throughput Vendor 67 AG,Throughput payment 2307,THR-2307,52307.07
2026-11-13,2026-11-13,-168.08,CHF,Throughput Vendor 68 AG,Throughput payment 2308,THR-2308,52308.08
2026-11-14,2026-11-14,-169.09,CHF,Throughput Vendor 69 AG,Throughput payment 2309,THR-2309,52309.09
2026-11-15,2026-11-15,1060.10,CHF,Throughput Vendor 70 AG,Throughput payment 2310,THR-2310,52310.10
2026-11-16,2026-11-16,-171.11,CHF,Throughput Vendor 71 AG,Throughput payment 2311,THR-2311,52311.11
2026-11-17,2026-11-17,-172.12,CHF,Throughput Vendor 72 AG,Throughput payment 2312,THR-2312,52312.12
2026-11-18,2026-11-18,-173.13,CHF,Throughput Vendor 73 AG,Throughput payment 2313,THR-2313,52313.13
2026-11-19,2026-11-19,-174.14,CHF,Throughput Vendor 74 AG,Throughput payment 2314,THR-2314,52314.14
2026-11-20,2026-11-20,1065.15,CHF,Throughput Vendor 75 AG,Throughput payment 2315,THR-2315,52315.15
2026-11-21,2026-11-21,-176.16,CHF,Throughput Vendor 76 AG,Throughput payment 2316,THR-2316,52316.16
2026-11-22,2026-11-22,-177.17,CHF,Throughput Vendor 77 AG,Throughput payment 2317,THR-2317,52317.17
2026-11-23,2026-11-23,-178.18,CHF,Throughput Vendor 78 AG,Throughput payment 2318,THR-2318,52318.18
2026-11-24,2026-11-24,-179.19,CHF,Throughput Vendor 79 AG,Throughput payment 2319,THR-2319,52319.19
2026-11-25,2026-11-25,1070.20,CHF,Throughput Vendor 0 AG,Throughput payment 2320,THR-2320,52320.20
2026-11-26,2026-11-26,-181.21,CHF,Throughput Vendor 1 AG,Throughput payment 2321,THR-2321,52321.21
2026-11-27,2026-11-27,-182.22,CHF,Throughput Vendor 2 AG,Throughput payment 2322,THR-2322,52322.22
2026-11-28,2026-11-28,-183.23,CHF,Throughput Vendor 3 AG,Throughput payment 2323,THR-2323,52323.23
2026-12-01,2026-12-01,-184.24,CHF,Throughput Vendor 4 AG,Throughput payment 2324,THR-2324,52324.24
2026-12-02,2026-12-02,1075.25,CHF,Throughput Vendor 5 AG,Throughput payment 2325,THR-2325,52325.25
2026-12-03,2026-12-03,-186.26,CHF,Throughput Vendor 6 AG,Throughput payment 2326,THR-2326,52326.26
